mol,E_score1
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-72.4239
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-69.7016
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-73.9653
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-74.2053
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-73.0921
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-71.0235
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-69.3266
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-71.8182
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-71.0748
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-71.4378
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-74.5256
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-69.885
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-72.6057
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-70.5097
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-72.2479
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-69.0533
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-70.8402
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-72.1049
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-70.1207
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-75.2378
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-75.0205
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-75.8499
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-72.7651
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-72.6698
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-73.0207
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-70.0116
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-74.0587
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-72.5539
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-70.3426
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-74.2095
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-69.5151
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-72.917
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-72.4173
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-72.6219
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-76.106
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-75.9813
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-74.8953
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-72.0359
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-70.8093
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-73.3932
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-75.6616
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-73.9665
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-69.5949
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-71.0648
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-70.6885
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-72.5091
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-71.1888
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-71.7371
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-72.8333
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-72.1012
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-71.8218
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-69.578
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-73.3332
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-71.4197
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-71.3584
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-71.1331
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-71.983
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-74.0266
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-73.1158
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-71.2376
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-73.7242
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,-70.7203
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-70.4623
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-74.0762
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-74.1011
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-77.2026
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-74.4257
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-73.9451
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-71.1512
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-72.4119
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-71.9959
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-74.1348
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-72.6492
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-75.036
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-72.7999
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-73.4809
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-77.074
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-74.6211
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-71.6084
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-71.2395
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-71.2731
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-75.9092
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-75.6551
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-74.6898
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-76.2098
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-75.0665
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-72.4404
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-76.2714
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-73.7528
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-74.1574
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-74.8845
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-76.1298
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-71.7436
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-75.8195
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-73.2571
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-74.9783
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-71.5952
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-72.1041
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-73.1642
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-76.525
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-73.1564
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-72.4333
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-74.0686
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-76.6795
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-74.3371
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-71.9167
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-74.0687
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-75.039
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-72.6624
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-73.626
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-73.4849
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-78.0813
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-74.3279
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-77.2434
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-77.4895
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-73.937
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-77.3244
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-76.5837
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-74.6214
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-79.9885
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-78.5441
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-74.9531
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-76.6433
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-76.4481
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-77.9078
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-73.9075
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-76.3782
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-76.1244
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-71.8254
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-72.2497
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-74.7935
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-73.3071
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-73.6457
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-76.3824
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-72.4495
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-75.4772
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-76.0313
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-76.7067
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-73.2897
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-72.5194
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-75.4232
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-77.1504
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-75.6323
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-72.1415
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-79.9239
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-76.2595
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-72.922
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-71.9597
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-74.9492
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-73.5563
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-73.9601
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-77.0616
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-72.1404
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-75.8666
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-76.0507
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-76.5608
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-73.6046
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],-73.6722
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-72.8027
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-75.8917
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-73.0111
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-73.0547
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-81.194
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-77.3577
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-77.1306
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-79.5671
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-79.6763
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-77.8427
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-80.158
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-77.3391
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-81.7691
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-82.5257
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-80.5702
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-78.9594
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-85.5099
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-79.4146
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-88.086
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-78.4434
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-77.7882
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-78.6378
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-79.3017
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-79.9076
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-78.6451
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-82.0184
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-73.9999
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-77.3124
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-76.6343
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-76.5851
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-81.7952
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-79.6226
S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,-76.4934
