mol,rseq,mseq,S,E_conf,E_place,E_score1
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,277,-6.4355488,55.536659,-44.693691,-6.4355488
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,278,-6.6587167,55.536663,-49.476414,-6.6587167
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,279,-3.562855,55.653137,-27.098763,-3.562855
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,280,-4.0401244,55.653137,-33.509174,-4.0401244
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,281,-6.7672472,55.679314,-55.493748,-6.7672472
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,282,-3.6486516,55.753456,-36.174576,-3.6486516
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,283,-3.7783382,55.75346,-38.914314,-3.7783382
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,284,-5.3774214,55.754734,-39.832859,-5.3774214
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,285,-7.6027975,55.755196,-48.333878,-7.6027975
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,286,-4.9680305,55.755215,-41.864094,-4.9680305
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,287,-7.5169659,55.798012,-28.902773,-7.5169659
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,288,-3.1616435,55.899548,-30.731771,-3.1616435
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,205,-3.6067102,53.696571,-58.125484,-3.6067102
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,206,-3.2296104,53.696587,-36.013935,-3.2296104
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,207,-5.3509665,53.746822,-44.224758,-5.3509665
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,208,-4.9841766,53.746853,-29.257528,-4.9841766
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,209,-8.2709093,53.856014,-53.403618,-8.2709093
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,210,-6.916677,53.862038,-43.146656,-6.916677
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,211,-7.7649913,53.862064,-46.378822,-7.7649913
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,212,-5.4043398,53.896053,-33.897606,-5.4043398
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,213,-5.7400508,53.896065,-29.161493,-5.7400508
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,214,-5.8699169,53.912815,-34.72929,-5.8699169
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,215,-4.3840413,53.958942,-31.780046,-4.3840413
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,216,-7.0920596,53.963882,-36.177681,-7.0920596
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,265,-3.3782809,55.205135,-20.772644,-3.3782809
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,266,-3.5616562,55.205173,-34.725647,-3.5616562
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,267,-6.6804719,55.262749,-48.470093,-6.6804719
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,268,-5.4722276,55.352024,-45.018925,-5.4722276
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,269,-5.5305977,55.352028,-40.480221,-5.5305977
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,270,-7.8431721,55.38253,-47.781132,-7.8431721
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,271,-7.0249233,55.444969,-49.967915,-7.0249233
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,272,-5.0287547,55.463558,-37.170918,-5.0287547
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,273,-3.423876,55.463566,-33.072647,-3.423876
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,274,-6.9816203,55.513084,-29.817497,-6.9816203
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,275,-3.2727916,55.530754,-34.489006,-3.2727916
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,276,-3.4343023,55.531315,-41.110905,-3.4343023
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,241,-7.397634,54.481655,-44.629711,-7.397634
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,242,-3.9061339,54.496864,-39.736542,-3.9061339
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,243,-3.8382726,54.496864,-45.744102,-3.8382726
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,244,-6.9569745,54.546352,-34.860886,-6.9569745
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,245,-6.2079582,54.546432,-44.276566,-6.2079582
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,246,-4.4379749,54.554974,-38.598145,-4.4379749
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,247,-3.5477953,54.554981,-25.726892,-3.5477953
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,248,-4.7564363,54.577129,-39.391487,-4.7564363
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,249,-4.379787,54.596642,-13.325617,-4.379787
Clc1ccccc1CS(=O)(=O)Nc1cc2ncn(c2cc1)Cc1ccccc1,1,250,-4.8378944,54.659416,-36.323761,-4.8378944
