mol,E_score1
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-85.4367
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-85.3227
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-86.6752
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-84.7553
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-88.3698
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-85.6955
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-84.9202
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-85.3949
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-85.8764
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-84.1858
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-85.5053
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-84.4944
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-85.4899
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-85.7315
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-84.3019
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-88.8752
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-85.606
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-85.1339
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-86.4744
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-86.3918
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-85.1455
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-84.9602
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-85.3607
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-85.3784
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-86.9941
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-84.5387
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-84.3275
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-86.8144
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-86.4118
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-85.0095
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-84.8753
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-86.6208
OC(=O)c1ccc(cc1)\C=C(/C)\c1cc2c(cc1)C(CCC2(C)C)(C)C,-86.9345
OC(=O)c1ccc(cc1)\C=C(/C)\c1cc2c(cc1)C(CCC2(C)C)(C)C,-84.5041
OC(=O)c1ccc(cc1)\C=C(/C)\c1cc2c(cc1)C(CCC2(C)C)(C)C,-85.3617
OC(=O)c1ccc(cc1)\C=C(/C)\c1cc2c(cc1)C(CCC2(C)C)(C)C,-87.0631
OC(=O)c1ccc(cc1)\C=C(/C)\c1cc2c(cc1)C(CCC2(C)C)(C)C,-87.5659
OC(=O)c1ccc(cc1)C(=O)Nc1cc2c(cc1)C(CCC2(C)C)(C)C,-84.5583
OC(=O)c1ccc(cc1)C(=O)Nc1cc2c(cc1)C(CCC2(C)C)(C)C,-83.9571
OC(=O)c1ccc(cc1)C(=O)Nc1cc2c(cc1)C(CCC2(C)C)(C)C,-85.7684
OC(=O)c1ccc(cc1)C(=O)Nc1cc2c(cc1)C(CCC2(C)C)(C)C,-85.8508
OC(=O)c1ccc(cc1)C(=O)Nc1cc2c(cc1)C(CCC2(C)C)(C)C,-85.9133
OC(=O)c1ccc(cc1)C(=C)c1cc2c(cc1C)C(CCC2(C)C)(C)C,-84.4679
OC(=O)c1ccc(cc1)C(=C)c1cc2c(cc1C)C(CCC2(C)C)(C)C,-86.1405
OC(=O)c1ccc(cc1)C(=C)c1cc2c(cc1C)C(CCC2(C)C)(C)C,-85.144
OC(=O)c1ccc(cc1)C(=C)c1cc2c(cc1C)C(CCC2(C)C)(C)C,-86.3184
OC(=O)c1ccc(cc1)C(=C)c1cc2c(cc1C)C(CCC2(C)C)(C)C,-84.7343
OC(=O)c1ccc(cc1)C(=C)c1cc2c(cc1C)C(CCC2(C)C)(C)C,-84.6504
OC(=O)c1ccc(cc1)C(=C)c1cc2c(cc1C)C(CCC2(C)C)(C)C,-85.1994
OC(=O)c1ccc(cc1)C#Cc1cc2N(CCC(c2cc1)(C)C)C(C)C,-86.4303
OC(=O)c1ccc(cc1)C#Cc1cc2N(CCC(c2cc1)(C)C)C(C)C,-85.1899
OC(=O)c1ccc(cc1)C#Cc1cc2N(CCC(c2cc1)(C)C)C(C)C,-85.6823
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-84.9633
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-86.5757
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-85.5271
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-88.058
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-94.6677
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-90.4851
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-95.7966
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-90.7332
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,-93.9593
OC(=O)c1ccc(cc1)\C=C(/C)\c1cc2c(cc1)C(CCC2(C)C)(C)C,-95.017
OC(=O)c1ccc(cc1)\C=C(/C)\c1cc2c(cc1)C(CCC2(C)C)(C)C,-90.0995
OC(=O)c1ccc(cc1)\C=C(/C)\c1cc2c(cc1)C(CCC2(C)C)(C)C,-88.8045
OC(=O)c1ccc(cc1)\C=C(/C)\c1cc2c(cc1)C(CCC2(C)C)(C)C,-95.849
OC(=O)c1ccc(cc1)\C=C(/C)\c1cc2c(cc1)C(CCC2(C)C)(C)C,-90.3455
OC(=O)c1ccc(cc1)\C=C(/C)\c1cc2c(cc1)C(CCC2(C)C)(C)C,-94.3323
OC(=O)c1ccc(cc1)\C=C(/C)\c1cc2c(cc1)C(CCC2(C)C)(C)C,-89.8027
OC(=O)c1ccc(cc1)\C=C(/C)\c1cc2c(cc1)C(CCC2(C)C)(C)C,-95.4244
OC(=O)c1ccc(cc1)\C=C(/C)\c1cc2c(cc1)C(CCC2(C)C)(C)C,-95.5324
OC(=O)c1ccc(cc1)\C=C(/C)\c1cc2c(cc1)C(CCC2(C)C)(C)C,-89.052
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-89.4036
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-88.9505
OC(=O)c1ccc(NC(=O)c2cc3c(cc2)C(CCC3(C)C)(C)C)cc1,-89.4053
OC(=O)c1ccc(NC(=O)c2cc3c(cc2)C(CCC3(C)C)(C)C)cc1,-89.7713
OC(=O)c1ccc(NC(=O)c2cc3c(cc2)C(CCC3(C)C)(C)C)cc1,-89.4911
OC(=O)c1ccc(NC(=O)c2cc3c(cc2)C(CCC3(C)C)(C)C)cc1,-88.9957
OC(=O)c1ccc(NC(=O)c2cc3c(cc2)C(CCC3(C)C)(C)C)cc1,-89.3701
OC(=O)c1ccc(NC(=O)c2cc3c(cc2)C(CCC3(C)C)(C)C)cc1,-89.5921
OC(=O)c1ccc(NC(=O)c2cc3c(cc2)C(CCC3(C)C)(C)C)cc1,-89.1279
OC(=O)c1ccc(NC(=O)c2cc3c(cc2)C(CCC3(C)C)(C)C)cc1,-88.9541
OC(=O)c1ccc(NC(=O)c2cc3c(cc2)C(CCC3(C)C)(C)C)cc1,-89.342
OC(=O)c1ccc(NC(=O)c2cc3c(cc2)C(CCC3(C)C)(C)C)cc1,-88.5453
OC(=O)c1ccc(NC(=O)c2cc3c(cc2)C(CCC3(C)C)(C)C)cc1,-89.4531
OC(=O)c1ccc(NC(=O)c2cc3c(cc2)C(CCC3(C)C)(C)C)cc1,-89.5778
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-88.7673
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-89.0672
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-89.0564
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-89.1695
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-89.1297
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-88.8506
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-89.3335
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-89.6664
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-88.8548
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-89.1126
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-89.1306
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,-88.7243
OC(=O)c1ccc(NC(=O)c2cc3c(cc2)C(CCC3(C)C)(C)C)cc1,-89.479
OC(=O)c1ccc(NC(=O)c2cc3c(cc2)C(CCC3(C)C)(C)C)cc1,-89.1515
OC(=O)c1ccc(NC(=O)c2cc3c(cc2)C(CCC3(C)C)(C)C)cc1,-89.6568
OC(=O)c1ccc(NC(=O)c2cc3c(cc2)C(CCC3(C)C)(C)C)cc1,-89.1186
OC(=O)c1ccc(cc1)/C(=C/c1cc2c(cc1)C(CCC2(C)C)(C)C)/C,-89.7605
OC(=O)c1ccc(cc1)/C(=C/c1cc2c(cc1)C(CCC2(C)C)(C)C)/C,-89.532
OC(=O)c1ccc(cc1)/C(=C/c1cc2c(cc1)C(CCC2(C)C)(C)C)/C,-89.0973
OC(=O)c1ccc(cc1)/C(=C/c1cc2c(cc1)C(CCC2(C)C)(C)C)/C,-89.3555
OC(=O)c1ccc(cc1)/C(=C/c1cc2c(cc1)C(CCC2(C)C)(C)C)/C,-89.1992
OC(=O)c1ccc(cc1)/C(=C/c1cc2c(cc1)C(CCC2(C)C)(C)C)/C,-89.6473
OC(=O)c1ccc(cc1)/C(=C/c1cc2c(cc1)C(CCC2(C)C)(C)C)/C,-89.3855
OC(=O)c1ccc(cc1)/C(=C/c1cc2c(cc1)C(CCC2(C)C)(C)C)/C,-89.5315
OC(=O)c1ccc(cc1)C(=C)c1cc2c(cc1C)C(CCC2(C)C)(C)C,-89.0006
OC(=O)c1ccc(cc1)C(=C)c1cc2c(cc1C)C(CCC2(C)C)(C)C,-89.4878
OC(=O)c1ccc(cc1)C(=C)c1cc2c(cc1C)C(CCC2(C)C)(C)C,-89.0725
OC(=O)c1ccc(cc1)C(=C)c1cc2c(cc1C)C(CCC2(C)C)(C)C,-89.7075
OC(=O)c1ccc(cc1)C(=C)c1cc2c(cc1C)C(CCC2(C)C)(C)C,-89.0545
OC(=O)c1ccc(cc1)C(=C)c1cc2c(cc1C)C(CCC2(C)C)(C)C,-89.1772
OC(=O)c1ccc(cc1)C(=C)c1cc2c(cc1C)C(CCC2(C)C)(C)C,-88.749
OC(=O)c1ccc(cc1)C(=C)c1cc2c(cc1C)C(CCC2(C)C)(C)C,-88.7369
OC(=O)c1ccc(cc1)C#Cc1cc2N(CCC(c2cc1)(C)C)C(C)C,-89.3052
OC(=O)c1ccc(cc1)C#Cc1cc2N(CCC(c2cc1)(C)C)C(C)C,-89.0986
OC(=O)c1ccc(cc1)C#Cc1cc2N(CCC(c2cc1)(C)C)C(C)C,-88.902
OC(=O)c1ccc(cc1)C#Cc1cc2N(CCC(c2cc1)(C)C)C(C)C,-89.101
OC(=O)c1ccc(cc1)C(=O)Nc1cc2c(cc1)C(CCC2(C)C)(C)C,-89.1186
OC(=O)c1ccc(cc1)C(=O)Nc1cc2c(cc1)C(CCC2(C)C)(C)C,-89.0412
OC(=O)c1ccc(cc1)C(=O)Nc1cc2c(cc1)C(CCC2(C)C)(C)C,-88.9575
OC(=O)c1ccc(cc1)C(=O)Nc1cc2c(cc1)C(CCC2(C)C)(C)C,-89.1783
OC(=O)c1ccc(cc1)C(=O)Nc1cc2c(cc1)C(CCC2(C)C)(C)C,-88.8916
OC(=O)c1ccc(cc1)C(=O)Nc1cc2c(cc1)C(CCC2(C)C)(C)C,-89.104
OC(=O)c1ccc(cc1)C(=O)Nc1cc2c(cc1)C(CCC2(C)C)(C)C,-89.1066
OC(=O)c1ccc(cc1)C(=O)Nc1cc2c(cc1)C(CCC2(C)C)(C)C,-89.2983
OC(=O)c1ccc(cc1)C(=O)Nc1cc2c(cc1)C(CCC2(C)C)(C)C,-88.691
OC(=O)c1ccc(cc1)C(=O)Nc1cc2c(cc1)C(CCC2(C)C)(C)C,-88.7681
OC(=O)c1ccc(cc1)C(=O)Nc1cc2c(cc1)C(CCC2(C)C)(C)C,-88.6196
OC(=O)c1ccc(cc1)C(=O)Nc1cc2c(cc1)C(CCC2(C)C)(C)C,-88.9977
OC(=O)c1ccc(cc1)C#Cc1cc2N(CCC(c2cc1)(C)C)C(C)C,-89.1527
OC(=O)c1ccc(cc1)C#Cc1cc2N(CCC(c2cc1)(C)C)C(C)C,-89.2437
OC(=O)c1ccc(cc1)C#Cc1cc2N(CCC(c2cc1)(C)C)C(C)C,-88.9571
OC(=O)c1ccc(cc1)C#Cc1cc2N(CCC(c2cc1)(C)C)C(C)C,-89.4783
OC(=O)c1ccc(cc1)C#Cc1cc2N(CCC(c2cc1)(C)C)C(C)C,-89.2513
OC(=O)c1ccc(cc1)C#Cc1cc2N(CCC(c2cc1)(C)C)C(C)C,-89.3969
OC(=O)c1ccc(cc1)C#Cc1cc2N(CCC(c2cc1)(C)C)C(C)C,-89.65
OC(=O)c1ccc(cc1)C#Cc1cc2N(CCC(c2cc1)(C)C)C(C)C,-88.746
OC(=O)c1ccc(cc1)C#Cc1cc2N(CCC(c2cc1)(C)C)C(C)C,-89.6245
