mol,rseq,mseq,S,E_conf,E_place,E_score1
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,229,-11.873126,36.241287,-71.947144,-11.873126
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,230,-11.763774,36.241299,-75.009895,-11.763774
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,231,-10.361759,36.422798,-60.051983,-10.361759
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,232,-10.683645,36.422867,-56.369133,-10.683645
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,233,-11.869515,36.430817,-55.948341,-11.869515
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,234,-13.062984,36.43082,-69.373604,-13.062984
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,235,-10.071941,36.454494,-56.546482,-10.071941
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,236,-10.489656,36.454498,-47.519093,-10.489656
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,237,-11.219214,36.547642,-46.414948,-11.219214
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,238,-11.349161,36.592415,-71.460892,-11.349161
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,239,-12.430512,36.592422,-80.304558,-12.430512
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,240,-10.514048,36.622658,-72.938553,-10.514048
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,265,-12.036003,37.259632,-68.265831,-12.036003
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,266,-11.944125,37.420467,-72.412392,-11.944125
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,267,-11.249572,37.53297,-73.489632,-11.249572
