mol,rseq,mseq,S,E_conf,E_place,E_score1
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,265,-22.926281,37.259632,-83.358139,-22.926281
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,266,-21.505363,37.420467,-87.495491,-21.505363
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,267,-22.130016,37.53297,-52.859905,-22.130016
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,268,-21.713612,37.53524,-84.522743,-21.713612
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,269,-21.450598,37.585464,-61.803165,-21.450598
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,270,-20.497658,37.585499,-20.427103,-20.497658
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,271,-19.553259,37.618473,-52.930698,-19.553259
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,272,-22.598381,37.6185,-53.929302,-22.598381
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,273,-20.912771,37.653984,-90.89695,-20.912771
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,274,-21.466761,37.653999,-74.429848,-21.466761
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,275,-19.44359,37.670639,-31.66375,-19.44359
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,276,-21.506847,37.695503,-53.253792,-21.506847
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,229,-22.928474,36.241287,-58.405769,-22.928474
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,230,-22.956337,36.241299,-73.116829,-22.956337
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,231,-20.142258,36.422798,-53.362255,-20.142258
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,232,-21.742088,36.422867,-47.697365,-21.742088
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,233,-19.741331,36.430817,-61.641792,-19.741331
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,234,-21.750507,36.43082,-37.696018,-21.750507
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,235,-21.313612,36.454494,-60.864872,-21.313612
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,236,-20.342739,36.454498,-60.536591,-20.342739
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,237,-20.229479,36.547642,-47.179489,-20.229479
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,238,-21.477282,36.592415,-68.115364,-21.477282
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,239,-21.661291,36.592422,-49.377815,-21.661291
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,240,-21.252214,36.622658,-39.050438,-21.252214
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,217,-22.035004,35.769993,-60.921688,-22.035004
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,218,-22.728819,35.77,-46.147503,-22.728819
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,219,-24.10033,35.804295,-52.377052,-24.10033
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,220,-23.572109,35.804352,-35.81263,-23.572109
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,221,-19.268902,35.861507,-50.338623,-19.268902
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,222,-21.587999,35.861507,-39.805206,-21.587999
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,223,-22.844538,36.008106,-83.597359,-22.844538
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,224,-22.509903,36.00811,-75.280098,-22.509903
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,225,-23.383648,36.039398,-87.288147,-23.383648
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,226,-23.66774,36.039406,-45.475414,-23.66774
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,227,-23.01774,36.09116,-67.427505,-23.01774
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,228,-21.794117,36.09116,-64.371628,-21.794117
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,253,-23.309437,36.910503,-47.429047,-23.309437
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,254,-22.029064,37.011463,-46.044964,-22.029064
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,255,-22.228638,37.011482,-68.662292,-22.228638
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,256,-20.217258,37.070164,-22.978077,-20.217258
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,257,-22.599827,37.070179,-46.20623,-22.599827
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,258,-22.212372,37.144787,-84.791359,-22.212372
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,259,-23.604797,37.144794,-50.563354,-23.604797
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,260,-22.204088,37.174465,-50.39143,-22.204088
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,261,-23.263451,37.208099,-59.349461,-23.263451
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,262,-23.109741,37.208157,-40.342308,-23.109741
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,263,-20.680422,37.216293,-69.617241,-20.680422
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,264,-22.931095,37.259628,-45.513054,-22.931095
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,277,-23.015886,37.750511,-53.438057,-23.015886
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,278,-22.072575,37.768562,-89.219666,-22.072575
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,279,-21.820522,37.768574,-51.072826,-21.820522
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,280,-23.38102,37.802067,-52.985863,-23.38102
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,281,-21.78216,37.880375,-47.770168,-21.78216
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,282,-23.914652,37.939064,-53.045811,-23.914652
