mol,rseq,mseq,S,E_conf,E_place,E_score1
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,25,-11.575987,68.808754,-60.904175,-11.575987
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,26,-12.551594,68.813156,-63.45052,-12.551594
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,27,-12.461199,68.819649,-53.372131,-12.461199
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,28,-12.099889,68.898193,-73.392822,-12.099889
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,29,-12.608012,68.927505,-76.547806,-12.608012
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,30,-10.613878,68.958717,-48.27663,-10.613878
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,31,-13.579509,69.046135,-82.780121,-13.579509
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,32,-13.013348,69.145187,-63.333443,-13.013348
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,33,-12.944346,69.224541,-59.304291,-12.944346
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,34,-12.604351,69.322762,-73.784836,-12.604351
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,35,-13.424213,69.481789,-91.249512,-13.424213
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,36,-11.863471,69.565704,-77.825317,-11.863471
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,37,-12.942841,69.971519,-50.795124,-12.942841
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,38,-14.239453,70.000252,-66.566895,-14.239453
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,39,-13.995958,70.055008,-77.711449,-13.995958
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,40,-12.496755,70.24514,-59.184608,-12.496755
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,41,-11.124568,70.268677,-54.586147,-11.124568
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,42,-11.349565,70.323753,-51.606499,-11.349565
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,43,-13.385664,70.379768,-59.86729,-13.385664
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,44,-13.357218,70.520042,-88.840836,-13.357218
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,45,-13.181237,70.584053,-67.991165,-13.181237
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,46,-11.635769,70.748062,-57.775578,-11.635769
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,47,-12.826356,70.840508,-56.54073,-12.826356
