mol,rseq,mseq,S,E_conf,E_place,E_score1
Ic1cc(cc(I)c1Oc1cc(C2CC2)c(O)cc1)CC1NC(=O)NC1=O,1,118,-11.917644,48.507454,-53.674572,-11.917644
Ic1cc(cc(I)c1Oc1cc(C2CC2)c(O)cc1)CC1NC(=O)NC1=O,1,119,-10.188932,48.58358,-68.124374,-10.188932
Ic1cc(cc(I)c1Oc1cc(C2CC2)c(O)cc1)CC1NC(=O)NC1=O,1,120,-13.301252,48.687096,-83.778572,-13.301252
Ic1cc(cc(I)c1Oc1cc(Br)c(O)cc1)CC1NC(=O)NC1=O,1,61,-13.244386,38.83474,-86.793411,-13.244386
Ic1cc(cc(I)c1Oc1cc(Br)c(O)cc1)CC1NC(=O)NC1=O,1,62,-12.615429,38.916267,-107.69603,-12.615429
Ic1cc(cc(I)c1Oc1cc(Br)c(O)cc1)CC1NC(=O)NC1=O,1,63,-11.692996,38.957687,-80.883446,-11.692996
Ic1cc(cc(I)c1Oc1cc(Br)c(O)cc1)CC1NC(=O)NC1=O,1,64,-13.836231,38.984196,-96.870522,-13.836231
Ic1cc(cc(I)c1Oc1cc(Br)c(O)cc1)CC1NC(=O)NC1=O,1,65,-13.368352,39.209389,-99.114357,-13.368352
Ic1cc(cc(I)c1Oc1cc(Br)c(O)cc1)CC1NC(=O)NC1=O,1,66,-13.333063,39.34977,-91.058121,-13.333063
Ic1cc(cc(I)c1Oc1cc(Br)c(O)cc1)CC1NC(=O)NC1=O,1,67,-13.100051,39.483944,-94.392044,-13.100051
Ic1cc(cc(I)c1Oc1cc(Br)c(O)cc1)CC1NC(=O)NC1=O,1,68,-14.051985,39.621429,-106.84672,-14.051985
Ic1cc(cc(I)c1Oc1cc(Br)c(O)cc1)CC1NC(=O)NC1=O,1,69,-12.336533,44.544086,-84.000923,-12.336533
Ic1cc(cc(I)c1Oc1cc(C(C)C)c(O)cc1)CC1NC(=O)NC1=O,1,70,-9.1761017,43.676449,-59.105453,-9.1761017
Ic1cc(cc(I)c1Oc1cc(C(C)C)c(O)cc1)CC1NC(=O)NC1=O,1,71,-10.691769,43.978607,-81.768684,-10.691769
Ic1cc(cc(I)c1Oc1cc(C(C)C)c(O)cc1)CC1NC(=O)NC1=O,1,72,-12.575123,43.992016,-88.731361,-12.575123
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,37,-12.502436,69.971519,-98.706467,-12.502436
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,38,-14.20013,70.000252,-124.63938,-14.20013
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,39,-13.890919,70.055008,-110.80507,-13.890919
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,40,-14.727126,70.24514,-100.6916,-14.727126
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,41,-12.476648,70.268677,-89.390549,-12.476648
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,42,-14.103283,70.323753,-88.04335,-14.103283
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,43,-13.085821,70.379768,-84.604065,-13.085821
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,44,-15.028719,70.520042,-104.71169,-15.028719
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,45,-12.797667,70.584053,-80.694672,-12.797667
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,46,-14.459775,70.748062,-115.35001,-14.459775
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,47,-15.102074,70.840508,-129.16925,-15.102074
Brc1cc(cc(Br)c1Oc1cc(C(C)C)c(O)cc1)CC(O)=O,1,48,-12.32377,54.5993,-93.45311,-12.32377
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,145,-11.493747,39.268673,-92.215385,-11.493747
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,146,-9.8502436,39.277599,-76.066208,-9.8502436
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,147,-11.247862,39.381081,-81.978127,-11.247862
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,148,-11.306172,39.383743,-81.270203,-11.306172
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,149,-12.941262,39.421829,-79.72403,-12.941262
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,150,-11.494729,39.431732,-108.4506,-11.494729
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,151,-12.73556,39.489628,-106.38024,-12.73556
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,152,-13.060019,39.493633,-87.867134,-13.060019
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,153,-9.3603296,39.75256,-65.30262,-9.3603296
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,154,-11.901711,39.774227,-99.764801,-11.901711
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,155,-11.229162,39.792557,-84.384651,-11.229162
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,156,-12.7335,39.812527,-116.08723,-12.7335
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,157,-12.590077,39.813744,-108.11673,-12.590077
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,158,-12.748817,39.901913,-88.361153,-12.748817
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,159,-12.960837,39.902573,-83.071938,-12.960837
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,160,-13.301696,40.007973,-90.891144,-13.301696
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,161,-11.348558,40.058064,-89.954704,-11.348558
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,162,-11.790939,40.088299,-55.199955,-11.790939
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,163,-11.066447,40.09956,-49.95253,-11.066447
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,164,-13.924716,40.245823,-120.39351,-13.924716
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,165,-12.262459,40.398186,-79.375374,-12.262459
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,166,-11.799888,40.470459,-85.515419,-11.799888
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,167,-12.078019,40.546146,-80.723892,-12.078019
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,168,-12.501142,40.627571,-112.24783,-12.501142
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,169,-13.226504,40.687031,-81.544724,-13.226504
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,170,-11.730231,40.9963,-60.150574,-11.730231
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,171,-11.101177,41.014324,-90.336945,-11.101177
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,172,-13.2611,41.104107,-103.24108,-13.2611
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,173,-10.814272,41.531773,-75.953644,-10.814272
Clc1cc(NC(=O)C(O)=O)cc(Cl)c1OC1=NNC(=O)C(=C1)C(C)C,1,174,-14.015619,71.009415,-128.48973,-14.015619
Clc1cc(NC(=O)C(O)=O)cc(Cl)c1OC1=NNC(=O)C(=C1)C(C)C,1,175,-12.138916,71.009415,-104.11165,-12.138916
Clc1cc(NC(=O)C(O)=O)cc(Cl)c1OC1=NNC(=O)C(=C1)C(C)C,1,176,-14.805931,71.010544,-128.45825,-14.805931
Clc1cc(NC(=O)C(O)=O)cc(Cl)c1OC1=NNC(=O)C(=C1)C(C)C,1,177,-12.72571,71.010544,-112.89922,-12.72571
Clc1cc(NC(=O)C(O)=O)cc(Cl)c1OC1=NNC(=O)C(=C1)C(C)C,1,178,-12.336782,71.275002,-97.674477,-12.336782
Clc1cc(NC(=O)C(O)=O)cc(Cl)c1OC1=NNC(=O)C(=C1)C(C)C,1,179,-14.073118,71.275009,-123.95403,-14.073118
Clc1cc(NC(=O)C(O)=O)cc(Cl)c1OC1=NNC(=O)C(=C1)C(C)C,1,180,-13.034373,71.407394,-91.389946,-13.034373
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,193,-11.882646,62.319023,-89.610222,-11.882646
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,194,-14.763061,62.319031,-119.92825,-14.763061
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,195,-13.202419,62.368679,-112.25307,-13.202419
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,196,-12.440852,62.368683,-93.827011,-12.440852
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,197,-12.002126,62.403198,-86.439636,-12.002126
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,198,-15.267428,62.403202,-139.08368,-15.267428
