mol,rseq,mseq,S,E_conf,E_place,E_score1
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,121,-87.524467,72.632736,-87.524467,-87.524467
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,122,-81.424034,72.809204,-81.424034,-81.424034
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,123,-93.596764,72.809235,-93.596764,-93.596764
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,124,-81.696648,72.913406,-81.696648,-81.696648
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,125,-87.77401,72.922577,-87.77401,-87.77401
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,126,-85.045967,72.922585,-85.045967,-85.045967
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,127,-80.825302,72.968819,-80.825302,-80.825302
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,128,-86.166656,72.970413,-86.166656,-86.166656
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,129,-83.794144,73.088791,-83.794144,-83.794144
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,130,-86.588028,73.088799,-86.588028,-86.588028
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,131,-108.70323,73.123024,-108.70323,-108.70323
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,132,-92.552727,73.123055,-92.552727,-92.552727
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,109,-93.032494,72.00473,-93.032494,-93.032494
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,110,-103.96975,72.004753,-103.96975,-103.96975
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,111,-100.23564,72.35598,-100.23564,-100.23564
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,112,-94.989098,72.356026,-94.989098,-94.989098
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,113,-87.122955,72.412209,-87.122955,-87.122955
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,114,-95.533928,72.451645,-95.533928,-95.533928
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,115,-81.921997,72.550789,-81.921997,-81.921997
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,116,-91.558121,72.593674,-91.558121,-91.558121
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,117,-86.349213,72.593674,-86.349213,-86.349213
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,118,-95.757019,72.615158,-95.757019,-95.757019
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,119,-81.297318,72.615189,-81.297318,-81.297318
S(=O)(=O)(Nc1cc2ncn(c2cc1)Cc1ccccc1)Cc1ccccc1[N+](=O)[O-],1,120,-109.75519,72.632294,-109.75519,-109.75519
