,C,gamma
0,7.227381659363979,0.022406917877893093
1,5.1965274555951435,0.030334026600129987
2,2.9628395293205934,0.041178648754446746
3,1.922458580560671,0.02585477174535711
4,7.190390642495438,0.0533558724293387
5,9.859972511219443,0.015921676162648557
6,10.611851522862034,0.009355808675846781
7,8.531107000191135,0.027739151949147896
8,10.807061810196094,0.05069267814645177
9,8.096127205964484,0.03496811462530361
