mol,rseq,mseq,S,E_conf,E_place,E_score1
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,63,-11.123005,71.296158,-43.005978,-11.123005
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,64,-9.6358633,71.677147,-31.565697,-9.6358633
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,65,-10.468725,71.677177,-38.645496,-10.468725
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,66,-10.926508,71.729668,-50.067245,-10.926508
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,67,-7.3054895,71.811356,-19.212063,-7.3054895
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,68,-9.5640373,71.811363,-19.43523,-9.5640373
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,69,-7.8600202,71.882416,-41.522446,-7.8600202
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,70,-9.214077,71.882416,-26.732647,-9.214077
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,71,-10.858799,72.405853,-54.261326,-10.858799
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,72,-11.423101,72.415871,-48.128326,-11.423101
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,121,-11.258616,71.768898,-57.117607,-11.258616
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,122,-9.2820978,72.085304,-27.561789,-9.2820978
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,123,-10.119087,72.08532,-43.652039,-10.119087
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,124,-10.849653,72.111115,-59.58009,-10.849653
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,125,-9.5160809,72.111122,-42.462414,-9.5160809
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,126,-10.144303,72.236183,-48.197105,-10.144303
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,127,-7.9807611,72.29467,-17.681004,-7.9807611
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,128,-8.0153723,72.294678,-25.218391,-8.0153723
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,129,-9.6050882,72.367134,-41.067272,-9.6050882
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,130,-7.3151727,72.367157,-18.129091,-7.3151727
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,131,-10.232052,72.676651,-38.30901,-10.232052
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,132,-11.230929,72.676651,-39.722172,-11.230929
