mol,E_score1
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-72.8773
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.367
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.6662
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.0653
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.9969
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-73.9586
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-74.8218
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-73.8115
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-71.6104
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-71.9951
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-74.1116
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-71.5827
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-72.3516
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-73.1736
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-72.2646
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-72.5915
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-71.1928
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.1244
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-72.9588
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.999
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.1779
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.4613
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-70.958
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.6582
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.0687
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-74.5105
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.1
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-74.2645
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-73.7251
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-73.4048
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-74.8123
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-73.7856
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-73.4857
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-72.7814
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-72.6237
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-73.8641
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-73.9729
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-74.7943
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-71.8447
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-72.8368
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-73.8786
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-74.3458
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-74.522
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-74.0814
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-71.9604
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-74.4217
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-73.8173
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-72.6902
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-73.662
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-72.0898
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-72.9035
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-74.0603
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-74.3348
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-74.3679
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-74.2927
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-74.4567
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-73.9903
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-74.6492
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-75.1103
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-72.4198
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-75.0702
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-72.6492
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-72.3727
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-74.7875
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-74.3841
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.3281
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-71.0855
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-74.622
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-72.3557
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-71.1002
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-70.5606
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-71.8367
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-72.7122
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.7991
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.0077
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-72.3216
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.7192
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-72.2805
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-74.2778
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-72.79
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.3067
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.2619
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.5626
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.6123
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-72.7007
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.6499
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-74.8456
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-71.6571
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-71.7189
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-70.8362
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-72.106
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.69
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.1064
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.0099
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.5308
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-70.6866
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.3512
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-74.5263
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-73.2592
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-71.2775
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-73.8572
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-71.3652
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-73.6148
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-72.6776
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-73.6862
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-72.8066
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-73.7787
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-74.3652
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-73.5205
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-74.4427
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-73.7419
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-73.4874
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-74.3684
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-74.2072
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-74.3112
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-73.4797
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-72.826
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-73.5929
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-74.5639
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-73.9003
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-74.8589
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-73.9073
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-74.8907
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-73.6117
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-74.4675
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-73.7871
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-73.1009
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-74.4972
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-74.7428
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-74.1826
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-73.7716
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.9025
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-74.3182
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-72.5471
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-70.8021
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.0379
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-70.6334
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-73.6046
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-71.8893
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-72.5028
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-71.4456
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-72.1285
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-72.3289
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-72.111
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-72.7631
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.5416
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-70.5589
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-70.5549
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-72.4134
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.6013
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-70.6838
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-72.8614
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-73.0216
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-70.7863
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.3772
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-72.073
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-70.533
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-74.5454
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-70.7818
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-70.0249
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-72.8199
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-73.7799
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-72.9902
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.953
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.7389
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-73.5651
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-73.9317
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-73.9902
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-72.5936
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-72.8
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-74.3893
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-74.3095
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-70.3805
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.2256
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-69.7775
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.6767
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.7278
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-70.7711
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.0185
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-72.1898
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-72.3044
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-72.2309
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.3334
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-74.5939
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-70.1797
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-68.8739
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-69.8256
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-72.5131
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.8888
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-70.733
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.5207
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.3982
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-73.0777
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.1105
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-72.0318
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.4767
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.7437
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-73.1521
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-70.0608
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-73.0085
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-73.3863
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-74.3492
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-70.183
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.9508
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-73.8661
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-69.985
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-74.9193
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.4655
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-74.6899
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-70.3421
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-72.9263
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.7789
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-72.6631
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-73.2396
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-74.1868
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-69.9878
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-74.5406
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.0996
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-73.5787
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-71.4811
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-73.4868
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-73.7461
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-73.655
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-74.4517
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-71.6554
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-74.4361
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-76.7803
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-71.1891
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-71.5584
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-71.226
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-73.7006
