mol,rseq,mseq,S,E_conf,E_place,E_score1
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,126,-20.205116,72.236183,-61.665848,-20.205116
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,127,-21.021931,72.29467,-10.997263,-21.021931
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,128,-20.960732,72.294678,-44.802685,-20.960732
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,129,-21.487684,72.367134,-12.21217,-21.487684
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,130,-20.736923,72.367157,-45.763416,-20.736923
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,131,-19.594093,72.676651,-41.635597,-19.594093
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,132,-17.491995,72.676651,-12.492948,-17.491995
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,61,-20.637047,71.231636,-14.861191,-20.637047
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,62,-21.134039,71.296158,-38.81105,-21.134039
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,63,-21.009504,71.296158,-40.199291,-21.009504
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,64,-19.638941,71.677147,-19.051928,-19.638941
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,65,-20.287796,71.677177,-32.328182,-20.287796
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,66,-18.210676,71.729668,-11.752775,-18.210676
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,67,-21.762609,71.811356,-25.819452,-21.762609
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,68,-20.128094,71.811363,-33.591808,-20.128094
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,69,-20.378408,71.882416,-44.771248,-20.378408
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,70,-21.925592,71.882416,-46.157009,-21.925592
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,71,-16.984167,72.405853,-35.343914,-16.984167
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,72,-17.784681,72.415871,-22.23641,-17.784681
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,1,97,-20.483883,72.74231,-51.386734,-20.483883
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,1,98,-18.255186,73.009094,-12.994058,-18.255186
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,1,99,-17.62228,73.013046,-17.355986,-17.62228
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,1,100,-18.476553,73.013184,-30.308695,-18.476553
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,101,-21.54357,69.999413,-6.9449191,-21.54357
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,102,-20.669605,69.999413,-48.348667,-20.669605
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,103,-21.874353,70.102295,-25.895144,-21.874353
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,104,-21.547274,70.102303,-42.00338,-21.547274
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,105,-20.249582,70.833916,-34.448673,-20.249582
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,106,-20.885612,70.833923,-81.314369,-20.885612
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,107,-21.949183,70.841461,-61.327938,-21.949183
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,108,-20.916683,70.841461,-43.419426,-20.916683
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,73,-20.561869,72.828964,-18.373003,-20.561869
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,1,74,-20.732895,69.612289,-58.731815,-20.732895
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,1,75,-22.008593,69.612289,-35.251736,-22.008593
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,1,76,-21.161139,69.702423,-60.659851,-21.161139
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,1,77,-21.781895,69.702431,-30.750566,-21.781895
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,1,78,-20.790474,70.394554,-18.840923,-20.790474
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,1,79,-22.571955,70.394554,-74.169533,-22.571955
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,1,80,-21.085991,70.46817,-69.205521,-21.085991
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,1,81,-21.81666,70.468178,-63.39183,-21.81666
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,1,82,-20.9779,70.483887,-55.245674,-20.9779
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,1,83,-20.672638,70.483894,-51.207386,-20.672638
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,1,84,-22.675177,70.576584,-73.17675,-22.675177
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,109,-21.306627,70.883865,-38.594276,-21.306627
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,110,-20.940653,70.883934,-59.932819,-20.940653
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,111,-23.043142,70.980736,-78.996117,-23.043142
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,112,-21.328409,70.980743,-77.342087,-21.328409
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,113,-22.812269,71.0411,-64.648354,-22.812269
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,114,-20.802202,71.041107,-70.183357,-20.802202
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,115,-20.446604,71.306023,-31.816759,-20.446604
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,116,-21.76663,71.30603,-25.991829,-21.76663
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,117,-21.189024,71.543205,-32.579288,-21.189024
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,118,-20.757339,71.543213,-73.778084,-20.757339
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,119,-20.652369,71.570801,-28.484547,-20.652369
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,1,120,-21.6003,71.570801,-24.740519,-21.6003
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,49,-22.640503,70.5466,-69.469902,-22.640503
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,50,-20.384277,70.55323,-66.940788,-20.384277
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,51,-20.75868,70.553238,-66.109032,-20.75868
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,52,-22.573671,70.671028,-82.387726,-22.573671
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,53,-21.363432,70.671043,-73.949715,-21.363432
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,54,-21.164928,70.685081,-63.014938,-21.164928
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,55,-19.838331,70.68515,-65.887894,-19.838331
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,56,-22.22974,70.730812,-66.872696,-22.22974
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,57,-21.06535,70.730812,-16.911503,-21.06535
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,58,-20.622341,70.966347,-51.905182,-20.622341
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,59,-21.271811,70.966354,-29.417294,-21.271811
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,60,-21.076614,71.231636,-23.64496,-21.076614
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,13,-21.070026,70.490303,-68.35984,-21.070026
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,14,-20.258343,70.490311,-51.748432,-20.258343
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,15,-20.858683,70.546593,-24.216768,-20.858683
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,16,-23.595661,70.5466,-78.70639,-23.595661
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,17,-20.978453,70.55323,-58.696541,-20.978453
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,18,-20.729897,70.55323,-64.790688,-20.729897
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,19,-22.697254,70.671036,-71.518066,-22.697254
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,20,-21.366985,70.671043,-78.258186,-21.366985
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,21,-21.478859,70.685089,-77.593506,-21.478859
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,22,-20.279543,70.685097,-19.995508,-20.279543
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,23,-21.252186,70.730782,-78.098785,-21.252186
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,24,-23.424324,70.730782,-89.494781,-23.424324
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,37,-20.589901,71.811348,-20.392078,-20.589901
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,38,-20.7416,71.811356,-34.501438,-20.7416
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,39,-21.264685,71.882416,-22.00069,-21.264685
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,40,-20.594919,71.882416,-12.586573,-20.594919
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,41,-17.635006,72.415863,-18.475357,-17.635006
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,42,-21.360569,69.687492,-66.26075,-21.360569
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,43,-20.857525,69.687492,-51.424736,-20.857525
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,44,-21.41943,69.793999,-71.538544,-21.41943
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,45,-20.59988,69.793999,-18.586847,-20.59988
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,46,-20.397343,70.490311,-42.771694,-20.397343
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,47,-20.751385,70.490334,-50.571167,-20.751385
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,48,-21.246075,70.5466,-28.888859,-21.246075
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,133,-22.876928,71.790276,-31.957842,-22.876928
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,134,-21.869942,71.790283,-10.653389,-21.869942
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,135,-22.387592,71.871948,-42.154724,-22.387592
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,136,-23.278622,71.871971,-15.122726,-23.278622
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,137,-24.462282,72.559502,-85.30172,-24.462282
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,138,-22.122519,72.559509,-50.330418,-22.122519
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,139,-22.110746,72.627213,-67.138107,-22.110746
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,140,-22.22117,72.627213,-62.088562,-22.22117
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,141,-22.103401,72.648628,-73.001747,-22.103401
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,142,-22.920334,72.648636,-53.58617,-22.920334
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,143,-22.801403,72.748833,-76.870262,-22.801403
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,144,-22.859743,72.748917,-15.338145,-22.859743
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,145,-24.37145,72.748932,-84.551926,-24.37145
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,146,-23.328651,72.7528,-84.009583,-23.328651
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,147,-23.461185,72.975227,-35.812775,-23.461185
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,148,-23.0846,72.98452,-60.901741,-23.0846
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,149,-18.666824,73.646164,-15.557249,-18.666824
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,150,-19.218279,73.646179,-0.3614299,-19.218279
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,151,-20.581673,73.98954,-61.537685,-20.581673
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,152,-19.621536,73.990196,-57.402657,-19.621536
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,153,-21.236179,74.217293,-73.468788,-21.236179
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,154,-20.718447,74.223694,-42.30764,-20.718447
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,155,-21.636028,74.241447,-37.568653,-21.636028
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,156,-21.130301,74.241455,-17.236113,-21.130301
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,229,-21.69235,69.707611,-32.545273,-21.69235
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,230,-21.375971,69.904274,-17.998575,-21.375971
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,231,-20.635866,69.904305,-15.735166,-20.635866
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,232,-20.095884,69.947433,-20.035213,-20.095884
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,233,-22.675816,70.264595,-13.223331,-22.675816
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,234,-22.478193,70.393639,-54.585876,-22.478193
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,235,-22.131783,70.590195,-40.055653,-22.131783
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,236,-23.341377,70.638519,-47.121719,-23.341377
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,237,-22.523491,70.638596,-85.321037,-22.523491
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,238,-21.980989,70.782486,-47.832489,-21.980989
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,239,-22.210215,70.953827,-29.421221,-22.210215
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,240,-21.624514,70.953827,-35.862427,-21.624514
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,181,-22.313423,66.808472,-21.947937,-22.313423
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,182,-22.916611,66.90136,-63.032619,-22.916611
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,183,-22.373863,66.901405,-66.431664,-22.373863
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,184,-21.969553,67.007202,-52.306507,-21.969553
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,185,-23.04874,67.00721,-53.862381,-23.04874
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,186,-22.273006,67.338867,-30.747715,-22.273006
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,187,-24.902994,67.338875,-45.944363,-24.902994
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,188,-21.748592,67.348755,-41.643753,-21.748592
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,189,-21.628012,67.381699,-21.164785,-21.628012
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,190,-21.480835,67.381699,-30.738571,-21.480835
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,191,-23.965525,67.389946,-78.409386,-23.965525
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,192,-23.000315,67.389946,-37.689587,-23.000315
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,241,-22.508802,71.296585,-63.857372,-22.508802
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,242,-22.203657,71.296593,-32.814098,-22.203657
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,243,-21.421564,71.297745,-21.35577,-21.421564
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,244,-21.516434,71.297768,-19.843199,-21.516434
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,245,-20.475075,71.33432,-25.247061,-20.475075
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,246,-20.692215,71.63385,-9.278532,-20.692215
