mol,E_score1
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-96.6461
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.2692
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.8405
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.8417
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.2638
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.469
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.9198
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-98.0002
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.4635
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-95.8917
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.6109
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.7191
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.066
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.608
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-97.7337
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-97.5761
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-97.6636
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-96.6073
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-96.7248
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-96.2744
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-96.5957
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-96.4144
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-96.4076
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-96.5948
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-96.9758
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.6088
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.4768
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.897
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.4219
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.8584
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.1305
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.4627
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.6265
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.8161
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.8309
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.4824
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.5067
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-97.2861
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-97.9077
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-97.9236
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccccc1,-97.602
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-97.4396
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-96.752
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-97.6266
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-97.7309
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-97.7008
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-97.6735
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-96.5229
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-96.0904
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-97.4029
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-92.5898
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-93.06
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-93.5006
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-92.9565
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-93.1501
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-93.9669
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-93.6522
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-93.3705
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-93.1935
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-93.2216
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-93.6133
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-93.1088
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-93.0385
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-93.8236
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-93.0486
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-93.0286
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-93.0657
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-95.236
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-93.5663
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-94.4655
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-94.0826
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-93.2981
Brc1ccc(cc1)-c1nc2SC=Cn2c1\C=N\OCc1cc(Cl)c(Cl)cc1,-93.2027
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-94.7437
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-92.8382
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-93.0916
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-93.8131
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.7069
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.4339
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.3919
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.481
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.3588
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.7214
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.6692
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.9709
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.689
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.4952
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.4372
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.8533
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.7466
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.0894
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.8966
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.835
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.2655
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.4268
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.9608
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.8121
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.4521
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.0266
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.7495
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.3994
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.4712
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.5793
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.5713
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.5223
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.5403
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-97.7187
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-95.8325
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,-96.7154
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-96.6741
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-96.2292
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-96.2325
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-96.5886
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-96.7674
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-96.9745
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-96.6165
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-96.9773
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-96.478
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-96.9655
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-96.6704
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-97.0814
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-96.7832
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-96.4037
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-96.3776
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-96.0164
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-96.5102
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-96.2152
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-97.5074
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-97.2954
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-97.9592
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-97.8422
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-97.9249
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-98.1375
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-97.4953
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-97.4177
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-97.3708
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-97.7042
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-97.5619
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-97.6514
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.8979
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-96.5013
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-97.6522
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-92.5249
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-92.419
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.1491
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-93.2452
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-92.848
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-93.9864
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-92.3755
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-93.7511
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-93.8408
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-92.2119
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-94.4492
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,-93.5673
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.9347
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-92.6403
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-92.238
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.4246
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-95.9274
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-95.2735
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-95.7354
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-95.3771
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-92.7049
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.7692
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-92.9655
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.459
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.5533
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.0051
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-96.4834
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.7375
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.9795
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.5835
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.7043
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-95.1533
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-96.0369
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.776
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.9235
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-92.202
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.7223
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.6497
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.0264
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.4524
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.522
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.5772
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.4443
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-96.7016
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-95.5032
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.4171
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.7654
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.1759
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.755
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.4149
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.8684
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.7597
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.3557
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.2988
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.7432
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.5717
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.0127
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-95.6939
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.2113
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.7264
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.6352
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.461
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.1393
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.7195
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.2508
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.2126
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.4123
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.8366
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.7752
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-96.4905
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.29
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.2927
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.7558
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-95.3865
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.4196
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.058
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.0358
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.0708
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.7021
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-95.477
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.7689
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-93.6494
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.9439
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.2402
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.4733
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.1313
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.072
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,-94.1208
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-96.2908
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-96.1924
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-97.9089
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-97.296
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-96.9153
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-95.9262
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-95.8668
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-96.1052
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-95.9403
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNCCc1ccc(Cl)cc1,-96.9936
