mol,E_score1
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-100.485
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-99.9045
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-100.453
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-99.2029
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-100.061
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-100.423
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-98.769
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-99.0401
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-97.317
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-99.8838
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-100.316
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-97.1741
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-99.7399
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-100.054
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-101.144
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-100.4
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-98.149
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-97.0392
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-99.0614
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-100.825
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-98.3841
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-99.6797
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-98.7718
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-100.661
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-100.491
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-99.1421
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-100.531
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-100.232
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-100.747
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-99.6696
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-100.335
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-99.3459
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-99.2481
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-100.782
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-100.565
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-100.273
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-100.255
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-100.651
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-99.824
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-99.3598
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-99.4649
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-97.7573
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-96.5692
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-100.127
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-98.9318
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-99.115
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-98.7817
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-101.233
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-100.397
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-100.799
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-99.6547
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-101.006
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-100.065
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-104.882
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-99.8314
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-98.8084
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-101.782
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-99.6089
O(CC)c1ccccc1CN1CCc2cc(NC(=O)[C@@H]3N(CCc4nc(OC)ccc34)C(=O)C)ccc12,-99.131
O(CC)c1ccccc1CN1CCc2cc(NC(=O)[C@@H]3N(CCc4nc(OC)ccc34)C(=O)C)ccc12,-100.839
O(CC)c1ccccc1CN1CCc2cc(NC(=O)[C@@H]3N(CCc4nc(OC)ccc34)C(=O)C)ccc12,-99.3102
O(CC)c1ccccc1CN1CCc2cc(NC(=O)[C@@H]3N(CCc4nc(OC)ccc34)C(=O)C)ccc12,-100.986
O(CC)c1ccccc1CN1CCc2cc(NC(=O)[C@@H]3N(CCc4nc(OC)ccc34)C(=O)C)ccc12,-95.3039
O(CC)c1ccccc1CN1CCc2cc(NC(=O)[C@@H]3N(CCc4nc(OC)ccc34)C(=O)C)ccc12,-101.099
O(CC)c1ccccc1CN1CCc2cc(NC(=O)[C@@H]3N(CCc4nc(OC)ccc34)C(=O)C)ccc12,-100.691
O(CC)c1ccccc1CN1CCc2cc(NC(=O)[C@@H]3N(CCc4nc(OC)ccc34)C(=O)C)ccc12,-99.3048
O(CC)c1ccccc1CN1CCc2cc(NC(=O)[C@@H]3N(CCc4nc(OC)ccc34)C(=O)C)ccc12,-100.61
O(CC)c1ccccc1CN1CCc2cc(NC(=O)[C@@H]3N(CCc4nc(OC)ccc34)C(=O)C)ccc12,-102.603
O(CC)c1ccccc1CN1CCc2cc(NC(=O)[C@@H]3N(CCc4nc(OC)ccc34)C(=O)C)ccc12,-100.692
O(CC)c1ccccc1CN1CCc2cc(NC(=O)[C@@H]3N(CCc4nc(OC)ccc34)C(=O)C)ccc12,-99.831
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-98.1567
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-98.1023
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-99.3117
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-99.0029
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-100.043
