mol,rseq,mseq,S,E_conf,E_place,E_score1
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,229,-91.752167,36.241287,-91.752167,-91.752167
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,230,-105.0056,36.241299,-105.0056,-105.0056
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,231,-95.161644,36.422798,-95.161644,-95.161644
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,232,-94.801292,36.422867,-94.801292,-94.801292
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,233,-90.300278,36.430817,-90.300278,-90.300278
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,234,-94.54512,36.43082,-94.54512,-94.54512
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,235,-95.556496,36.454494,-95.556496,-95.556496
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,236,-87.854462,36.454498,-87.854462,-87.854462
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,237,-86.643372,36.547642,-86.643372,-86.643372
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,238,-90.977615,36.592415,-90.977615,-90.977615
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,239,-95.600769,36.592422,-95.600769,-95.600769
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,240,-93.701714,36.622658,-93.701714,-93.701714
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,265,-99.103844,37.259632,-99.103844,-99.103844
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,266,-93.825356,37.420467,-93.825356,-93.825356
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,267,-97.605713,37.53297,-97.605713,-97.605713
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,268,-95.738747,37.53524,-95.738747,-95.738747
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,269,-100.40733,37.585464,-100.40733,-100.40733
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,270,-87.008133,37.585499,-87.008133,-87.008133
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,271,-97.118774,37.618473,-97.118774,-97.118774
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,272,-108.10832,37.6185,-108.10832,-108.10832
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,273,-92.676216,37.653984,-92.676216,-92.676216
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,274,-97.349167,37.653999,-97.349167,-97.349167
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,275,-86.285332,37.670639,-86.285332,-86.285332
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,276,-100.18073,37.695503,-100.18073,-100.18073
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,109,-91.139755,38.48111,-91.139755,-91.139755
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,110,-83.553459,38.491077,-83.553459,-83.553459
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,111,-79.104034,38.491127,-79.104034,-79.104034
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,112,-92.491722,38.522186,-92.491722,-92.491722
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,113,-89.744415,38.522224,-89.744415,-89.744415
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,114,-90.475494,38.532532,-90.475494,-90.475494
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,115,-84.920319,38.54353,-84.920319,-84.920319
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,116,-77.789299,38.60508,-77.789299,-77.789299
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,117,-86.503876,38.605091,-86.503876,-86.503876
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,118,-94.619789,38.653675,-94.619789,-94.619789
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,119,-92.119133,38.653694,-92.119133,-92.119133
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,120,-89.358185,38.712917,-89.358185,-89.358185
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,253,-85.432663,36.910503,-85.432663,-85.432663
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,254,-96.2313,37.011463,-96.2313,-96.2313
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,255,-103.4403,37.011482,-103.4403,-103.4403
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,256,-86.582542,37.070164,-86.582542,-86.582542
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,257,-101.68129,37.070179,-101.68129,-101.68129
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,258,-91.663734,37.144787,-91.663734,-91.663734
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,259,-93.540733,37.144794,-93.540733,-93.540733
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,260,-94.117485,37.174465,-94.117485,-94.117485
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,261,-94.597542,37.208099,-94.597542,-94.597542
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,262,-104.1819,37.208157,-104.1819,-104.1819
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,263,-98.385201,37.216293,-98.385201,-98.385201
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,264,-110.58633,37.259628,-110.58633,-110.58633
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,97,-91.602135,37.579845,-91.602135,-91.602135
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,98,-90.729424,37.599915,-90.729424,-90.729424
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,99,-88.767876,37.599915,-88.767876,-88.767876
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,100,-83.571709,37.846661,-83.571709,-83.571709
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,101,-85.936546,37.846664,-85.936546,-85.936546
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,102,-74.9972,38.121193,-74.9972,-74.9972
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,103,-82.776672,38.121201,-82.776672,-82.776672
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,104,-81.76609,38.121742,-81.76609,-81.76609
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,105,-83.30584,38.121746,-83.30584,-83.30584
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,106,-84.214989,38.15638,-84.214989,-84.214989
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,107,-82.901146,38.156387,-82.901146,-82.901146
OC(=O)\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,108,-84.373695,38.481083,-84.373695,-84.373695
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,277,-98.469803,37.750511,-98.469803,-98.469803
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,278,-104.79482,37.768562,-104.79482,-104.79482
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,279,-101.9879,37.768574,-101.9879,-101.9879
