mol,rseq,mseq,S,E_conf,E_place,E_score1
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,265,-21.392683,37.259632,-52.418381,-21.392683
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,266,-20.359337,37.420467,-65.627708,-20.359337
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,267,-20.642708,37.53297,-75.557106,-20.642708
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,268,-20.49943,37.53524,-48.845631,-20.49943
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,269,-20.643494,37.585464,-64.976334,-20.643494
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,270,-19.733681,37.585499,-49.695747,-19.733681
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,271,-19.988382,37.618473,-59.970676,-19.988382
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,272,-23.262487,37.6185,-81.547623,-23.262487
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,273,-20.234085,37.653984,-64.43763,-20.234085
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,274,-20.307241,37.653999,-50.812305,-20.307241
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,275,-20.344486,37.670639,-47.818146,-20.344486
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,276,-20.939095,37.695503,-87.226791,-20.939095
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,253,-22.240295,36.910503,-62.030243,-22.240295
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,254,-21.658867,37.011463,-69.724007,-21.658867
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,255,-21.665125,37.011482,-65.989586,-21.665125
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,256,-20.165333,37.070164,-74.172729,-20.165333
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,257,-22.656307,37.070179,-73.361458,-22.656307
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,258,-21.491013,37.144787,-76.237717,-21.491013
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,259,-21.956852,37.144794,-53.892918,-21.956852
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,260,-21.37797,37.174465,-61.341454,-21.37797
