mol,rseq,mseq,S,E_conf,E_place,E_score1
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,265,-6.3278108,37.259632,-96.739822,-6.3278108
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,266,-6.3544736,37.420467,-86.638885,-6.3544736
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,267,-5.7444363,37.53297,-87.506035,-5.7444363
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,268,-6.4922948,37.53524,-82.060974,-6.4922948
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,269,-5.2683992,37.585464,-73.569038,-5.2683992
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,270,-5.071877,37.585499,-75.510284,-5.071877
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,271,-5.8457489,37.618473,-75.846245,-5.8457489
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,272,-7.0155721,37.6185,-108.10832,-7.0155721
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,273,-5.8562207,37.653984,-73.150551,-5.8562207
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,274,-5.3879166,37.653999,-84.674126,-5.3879166
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,275,-5.5534472,37.670639,-42.473248,-5.5534472
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,276,-5.703022,37.695503,-82.380104,-5.703022
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,229,-5.4511681,36.241287,-75.298187,-5.4511681
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,230,-6.579525,36.241299,-91.402664,-6.579525
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,231,-6.7673998,36.422798,-77.053802,-6.7673998
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,232,-6.3605046,36.422867,-84.645538,-6.3605046
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,233,-5.0084286,36.430817,-61.592377,-5.0084286
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,234,-6.205647,36.43082,-73.762566,-6.205647
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,235,-6.538507,36.454494,-91.592384,-6.538507
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,236,-6.4397054,36.454498,-87.854462,-6.4397054
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,237,-6.5950823,36.547642,-76.072449,-6.5950823
s1c(nc(OCCOCC)c1C)-c1ccc(cc1)C(O)=O,1,238,-6.1634068,36.592415,-77.648209,-6.1634068
