,mean_docking_score_CHEMPLP_1DB1,std_docking_score_CHEMPLP_1DB1,mean_docking_score_london_1DB1,std_docking_score_london_1DB1,mean_docking_score_ASE_1DB1,std_docking_score_ASE_1DB1,mean_docking_score_AHB_1DB1,std_docking_score_AHB_1DB1,mean_docking_score_AdG_1DB1,std_docking_score_AdG_1DB1,mean_docking_score_CHEMPLP_3KPZ,std_docking_score_CHEMPLP_3KPZ,mean_docking_score_london_3KPZ,std_docking_score_london_3KPZ,mean_docking_score_ASE_3KPZ,std_docking_score_ASE_3KPZ,mean_docking_score_AHB_3KPZ,std_docking_score_AHB_3KPZ,mean_docking_score_AdG_3KPZ,std_docking_score_AdG_3KPZ
test_neg_mean_squared_error,-57.654068612063114,2.267984645813347,-0.8442592511175884,0.04398126923082798,-3.8171981976032137,0.2788214203771525,-64.94938786829816,4.1105680174248675,-3.0007551226737053,0.20237436201013084,-4.354292301480506,0.2557594975116283,-0.7972873556755209,0.024561051781849353,-3.6737861310693853,0.25572367059956247,-77.08252707785844,3.0625931297369977,-3.0255834667671335,0.1603714890010199
test_neg_mean_absolute_error,-5.842948575463405,0.1252139813848409,-0.7178672621935274,0.01872452312456412,-1.4992000927013136,0.05614937151665689,-6.189773378561494,0.21350764679306578,-1.2706932010970038,0.0367226952698109,-1.4924289498136312,0.03535817602409199,-0.6984293656660934,0.01330093987241162,-1.4736355425607433,0.045471098585298395,-6.810036492039416,0.1537304857405314,-1.2568835092323476,0.029604956912980006
test_r2,0.7755105103923983,0.00620374176626943,0.5405049512449515,0.01581118737487542,0.8103369498669746,0.014740820291758439,0.4873397100238952,0.023190021916768517,0.46214741465414544,0.019944780651561834,0.5813000589614348,0.01673002862596063,0.5516524076571934,0.009884038456344437,0.8098293968199274,0.013405050791871041,0.5788630584892719,0.016590357587881015,0.48194410348327094,0.015653110780897025
