,mean_docking_score_CHEMPLP_1DB1,std_docking_score_CHEMPLP_1DB1,mean_docking_score_london_1DB1,std_docking_score_london_1DB1,mean_docking_score_ASE_1DB1,std_docking_score_ASE_1DB1,mean_docking_score_AHB_1DB1,std_docking_score_AHB_1DB1,mean_docking_score_AdG_1DB1,std_docking_score_AdG_1DB1,mean_docking_score_CHEMPLP_3KPZ,std_docking_score_CHEMPLP_3KPZ,mean_docking_score_london_3KPZ,std_docking_score_london_3KPZ,mean_docking_score_ASE_3KPZ,std_docking_score_ASE_3KPZ,mean_docking_score_AHB_3KPZ,std_docking_score_AHB_3KPZ,mean_docking_score_AdG_3KPZ,std_docking_score_AdG_3KPZ
test_neg_mean_squared_error,-45.55930642632195,2.6568452010677106,-0.6610014242107686,0.045273014703791976,-3.1246783148084765,0.14808527267663676,-51.02046131869347,3.1300798159791223,-2.3183278107954273,0.17539379633750185,-3.1693837140499994,0.2270320166080172,-0.6520357526894839,0.037650453323934546,-2.842444232018374,0.16330423869568236,-61.59800153488969,2.7495274092413466,-2.542698329168449,0.12926556259710215
test_neg_mean_absolute_error,-5.013920998863637,0.12767381413253842,-0.6242089257323827,0.021820814014296187,-1.2963472864826862,0.03062000102412941,-5.370301256401156,0.17073234733945544,-1.0089657491830646,0.03969380411466243,-1.0895315392322136,0.034019280655128464,-0.6208876137499336,0.02136424279877066,-1.2676784884598415,0.03551888129048874,-5.982573207673129,0.14361559449585015,-1.0692806574941116,0.027849170148303064
test_r2,0.8226168276027037,0.008722844458048669,0.6405095465802517,0.014295598301442624,0.8447316215624877,0.008959534311332359,0.5973207836225245,0.016126309050705077,0.5845592447205691,0.01903422980460681,0.6953169595120665,0.015746593967587014,0.6336364929053826,0.012314550648698104,0.8529218701015828,0.007788618638845522,0.6636352998373312,0.00941519704023481,0.5646231931028033,0.011393828807606681
